133,,0101000020E6100000F6F1A59EF86B54C01D71849B54BD4440,7973.62316002294
134,Roberto Clemente Park,0101000020E61000008FEEE1B46E6D54C0CF998E628DBC4440,31418.6403463588
135,Greenwood Park,0101000020E61000005338B122926D54C0634C07741DBD4440,13532.5771129144
136,Train Park,0101000020E61000009F7C6C1A1E6E54C0A6927A025BBC4440,7078.86045369009
137,Trent Park,0101000020E61000004CB70A738C6D54C00B7042DADABB4440,3114.90940690348
138,Brookside Reservation,0101000020E6100000B0DDA1E3EF6D54C02FDA08C5E1B94440,79525.0635351364
139,Brookside Reservation,0101000020E610000028B1E296D16D54C0BAA6E314B3B94440,14821.0577439367
140,Brookside Reservation,0101000020E610000093AA24E9D16D54C033B1C695EAB94440,986.809795817427
141,Quad Park,0101000020E6100000D2FFB16D926C54C0676B520838BB4440,12848.3196229198
142,Denison Park,0101000020E61000001061DE93616C54C0FE199689F3B94440,85038.460877175
143,Clark Field Park,0101000020E6100000D812C033E36B54C0B05355ED9BBC4440,234362.77653253
144,Lucky Park,0101000020E6100000F7BD604AB76B54C0EFE3430823BD4440,1082.11836766269
145,,0101000020E6100000236C9750966B54C0B597242132BD4440,967.545480486524
146,Harding Park,0101000020E6100000F6CCF968246A54C035DE6FB09DBC4440,1477.67569436217
147,Arch Park,0101000020E61000009579F2580D6A54C0BBF200856FBC4440,2675.21994938987
148,,0101000020E610000029CB3D8ADE6954C03C689A6CDCBB4440,8730.32803325902
149,,0101000020E6100000783C2B1FE06954C047F1E4DEB8B94440,25958.7568703224
150,,0101000020E61000005DD5444BCA6954C046DFA57164BA4440,1801.6696198489
151,,0101000020E6100000E47EDDB6416954C05EA219FE02BA4440,2273.50173257541
152,Morgana Park,0101000020E61000008ACBBD55246954C0A0E6E6E4EFBA4440,73393.7432678868
153,Oman Park,0101000020E6100000043723BB616854C0452E08714ABB4440,1506.43457780981
154,Dove Park,0101000020E610000012882E40566754C09EEDBCBCDFB94440,26015.4144933791
155,,0101000020E6100000115EAFFC886754C0FFB8AC783DBB4440,16738.6477620322
156,Easton Park,0101000020E610000035330006076854C05E2B5DDB04BC4440,19306.7398650206
157,Odelia V. Robinson Park,0101000020E61000006BBDC9C4246754C017CE4E67C5BB4440,3092.22906149327
158,Regent Playground,0101000020E61000006A8E9F62146954C0134D4238C7BB4440,33947.302186689
159,Marion Motley Park,0101000020E610000073A365F7086954C00ED8D85CE8BC4440,76265.4719227847
160,,0101000020E6100000D01ABCB7576954C041FBE2BFF8BC4440,23053.6918342245
161,,0101000020E610000057C32A268D6854C0EF33E81078BD4440,5404.66924321363
162,Otter Park,0101000020E61000002FC91FCE476854C01E1D98B182BD4440,20825.7337803738
163,,0101000020E610000039E96982AB6754C0856FC8C8BCBD4440,9344.4103280667
164,Playwright Park,0101000020E61000000FCDDCB7786754C0E4BD6C047ABF4440,6092.93381030183
165,Rooftop Garden and Walking Path,0101000020E6100000F7F9EA2F426754C0929CBF4B49C04440,4481.0893511609
166,,0101000020E610000067F097CF266754C0C2929FFA95C04440,8506.46380967003
167,Fairfax Park,0101000020E6100000E796BD345A6854C04D65E36774BF4440,13190.2935428045
168,,0101000020E6100000F7E2A656576854C06FD458A235BF4440,13131.3241167548
169,,0101000020E6100000BC9D0DA6E66854C0EEA33D61BAC04440,2863.43942392498
170,Colonel Charles Young Park,0101000020E610000090AE80D7F26954C0A25AE3474BC04440,2729.72471891015
171,Grant Park,0101000020E61000000AE0158D306A54C0DCE7CDDEAFBF4440,7504.75309961678
172,,0101000020E610000034D49AC75B6B54C0854951503CBD4440,3503.23926500432
173,Student Center Plaza (CSU),0101000020E61000006807E268396B54C01DC176225AC04440,8230.44373058473
174,US Bank Plaza,0101000020E6100000B705AEDFAD6B54C0C5169F4513C04440,3674.2537838753
175,Sterling Park,0101000020E61000003A048B22E66A54C0BE2A76338BC14440,11232.5288223264
176,Kirtland Park,0101000020E61000004D9F6CAB836A54C0119F83D5DCC24440,65603.7670492735
177,Grdina Park,0101000020E6100000D9C16CDDA26954C0C2D05E4A4DC34440,13628.4606038958
178,Lakefront Reservation,0101000020E610000056AB086EA76954C089CBD7FF4CC44440,374871.104021357
179,Lakefront Reservation,0101000020E61000009E506985EB6854C03D78FFC86DC44440,23664.2650164631
180,Gordon Park,0101000020E61000005D446CBFAC6854C0F3522E57BBC44440,378701.632063185
181,Lakefront Reservation,0101000020E6100000FB6673649D6854C0B02FF32035C54440,422687.282145288
182,,0101000020E6100000D435DDBB3F6754C0AA3CB2850BC64440,12659.9956163491
183,,0101000020E61000008DCFF62D4A6754C0AF8EB61D06C64440,29356.0661901117
184,MLK Park,0101000020E61000004E5109F42E6754C00EFA396398C54440,2122.59166572871
185,Sam Miller Park,0101000020E6100000C72BBB2F216854C096A54DECCAC44440,37637.190016104
186,Flora Park,0101000020E6100000CB99B308886754C03073858675C44440,4515.98508904371
187,Rockefeller Park,0101000020E6100000F2B3C062F36754C03075C1613AC34440,1429260.28045389
188,Farmer's Yard,0101000020E6100000C8AC9E9B196854C001C7FD4CD3C34440,24567.0405868647
189,League Park,0101000020E61000003EE1E7A5246954C0368BEBA87EC14440,71310.7913434456
190,Fannie M. Lewis Community Park,0101000020E6100000795CDA92136954C00D1C6BDA7EC14440,25833.0795775819
191,,0101000020E6100000B1558EEBBA6854C0F1EFDE9B4EC14440,17385.3941315154
192,back park,0101000020E61000003D368C269C6854C028C5F40439C14440,426.887886183079
193,Thurgood Marshall park,0101000020E610000059B8E9DF1F6854C0492C4F316BC14440,122544.022655852
194,,0101000020E6100000A9A16CFA5E6754C083C5FB1E57C24440,1731.54427879016
195,CircleNorth Plaza,0101000020E610000029965D8D686754C09D8E66505EC24440,2079.61117738114
196,Wade Oval,0101000020E6100000822F1706246754C0BB2B7DEF61C14440,51671.7455002153
197,Nord Family Greenway,0101000020E6100000703306D8726754C04BB68BB6F8C04440,547.303207695589
198,,0101000020E6100000518A28ED846754C0AD374483DAC04440,1755.70086195701
199,Wade Park,0101000020E6100000622C3CD62E6754C0EC472EE113C14440,580501.758334925
200,Virginia Havens Park,0101000020E6100000451C47D6356754C0D3585C52D8C04440,5709.36037230272
201,KSL Oval,0101000020E61000002F52F712FB6654C05E406247E7C04440,1771.92612045311
202,Toby's Plaza,0101000020E610000082F721F2AF6654C0E4B22BE427C14440,8910.26723984001
203,,0101000020E61000009C9D0B48056754C0FD2644C034C14440,1814.75256582712
204,NRV Fire Pit,0101000020E6100000A77AD745B66654C00E16886CA0C14440,270.905659893824
205,Tony Brush Park,0101000020E61000003D060D2B616654C069CDE1B60BC14440,13303.3569115214
206,Kenilworth Park,0101000020E6100000D5E43AE0D46554C059A8682BECC04440,14101.1761230967
207,,0101000020E6100000AF87A464086554C0F63ADD7AF0C04440,1372.2556161087
208,Coventry Peace Park,0101000020E6100000800DCD50096554C05D6C0CEB05C14440,25117.2875369862
209,Spirit Corner,0101000020E610000063DB6234F46454C088B157816FC14440,1608.03591675984
210,Forest Hill Park,0101000020E6100000D7779A09E76454C04C2727D7D4C24440,1866739.26745594
211,Forest Hills Park,0101000020E6100000837D49A3556654C0D75A0D3817C44440,95361.8378246111
